customer_id,age,annual_income,spending_score,purchase_frequency,avg_order_value,last_purchase_days,preferred_category,engagement_level
CUST_26784,41,31191,73,1,90,16,Home & Garden,Medium
CUST_26785,40,40321,40,7,26,16,Home & Garden,Medium
CUST_26786,24,23392,62,4,128,14,Toys,High
CUST_26787,30,33304,45,1,147,1,Clothing,Medium
CUST_26788,44,34584,93,1,97,1,Sports,Medium
CUST_26789,29,42751,9,1,32,22,Clothing,Low
CUST_26790,46,75727,59,15,105,47,Electronics,High
CUST_26791,50,62140,57,12,30,12,Books,Medium
CUST_26792,48,34988,88,1,85,13,Toys,Low
CUST_26793,58,16360,65,6,103,23,Sports,Low
CUST_26794,33,28099,13,5,36,48,Home & Garden,High
CUST_26795,37,57554,43,3,113,16,Books,Medium
CUST_26796,38,35326,59,7,72,11,Sports,Medium
CUST_26797,34,19364,35,2,73,25,Books,Medium
CUST_26798,41,32768,46,11,23,1,Clothing,Medium
CUST_26799,18,28698,42,1,178,64,Sports,High
CUST_26800,37,68213,39,8,214,32,Sports,High
CUST_26801,18,27140,45,1,342,5,Electronics,Medium
CUST_26802,23,44672,48,11,153,11,Electronics,Medium
CUST_26803,43,51232,66,2,369,40,Toys,High
CUST_26804,32,19549,37,3,144,11,Books,Medium
CUST_26805,43,25025,46,1,230,53,Toys,High
CUST_26806,32,29334,64,3,83,10,Home & Garden,Medium
CUST_26807,48,38904,61,9,358,11,Clothing,Medium
CUST_26808,32,26972,16,3,28,7,Books,Medium
CUST_26809,18,18254,33,2,73,10,Toys,Medium
CUST_26810,37,21947,37,2,54,15,Sports,Medium
CUST_26811,18,58107,38,1,205,21,Clothing,High
CUST_26812,18,102339,45,7,341,43,Home & Garden,High
CUST_26813,24,42306,29,2,47,17,Clothing,Low
CUST_26814,22,62277,1,2,109,28,Electronics,High
CUST_26815,28,43346,31,4,33,41,Toys,High
CUST_26816,22,51493,67,8,139,1,Home & Garden,High
CUST_26817,18,52593,50,7,302,16,Books,High
CUST_26818,53,50965,40,2,23,43,Sports,Low
CUST_26819,26,43378,52,6,37,50,Toys,High
CUST_26820,18,38997,51,11,172,26,Electronics,Medium
CUST_26821,30,29647,100,23,156,4,Clothing,Medium
CUST_26822,21,47229,65,4,110,6,Home & Garden,High
CUST_26823,24,42412,45,3,21,3,Home & Garden,High
CUST_26824,43,23071,68,1,120,8,Electronics,Low
CUST_26825,29,65795,66,18,205,3,Clothing,Low
CUST_26826,21,59622,44,1,64,12,Books,Medium
CUST_26827,40,40000,67,1,70,23,Clothing,High
CUST_26828,48,65442,74,6,56,1,Sports,Medium
CUST_26829,41,52245,44,7,69,28,Sports,Medium
CUST_26830,18,29142,26,14,56,8,Toys,High
CUST_26831,21,15000,65,15,51,59,Clothing,Low
CUST_26832,35,15000,46,7,48,18,Sports,Low
CUST_26833,32,68265,54,3,121,4,Home & Garden,High
CUST_26834,31,35805,64,2,77,13,Clothing,High
CUST_26835,23,30176,79,1,117,1,Electronics,Low
CUST_26836,18,26113,41,2,90,25,Home & Garden,Low
CUST_26837,59,37489,42,5,47,40,Books,Low
CUST_26838,35,57373,57,8,59,1,Home & Garden,High
CUST_26839,42,24193,23,2,143,53,Books,Medium
CUST_26840,35,38075,41,11,173,15,Books,Medium
CUST_26841,35,137177,65,1,226,4,Books,Medium
CUST_26842,34,89993,51,1,47,72,Books,Medium
CUST_26843,21,15000,71,1,201,15,Home & Garden,Low
CUST_26844,18,15000,39,6,126,15,Books,High
CUST_26845,39,89586,77,1,123,38,Sports,Medium
CUST_26846,37,56838,51,6,95,106,Home & Garden,Medium
CUST_26847,46,37261,47,8,98,30,Home & Garden,High
CUST_26848,43,47298,68,24,226,28,Sports,Medium
CUST_26849,25,31001,23,13,36,69,Toys,Medium
CUST_26850,48,26032,40,5,134,18,Sports,High
CUST_26851,44,52322,56,1,104,34,Clothing,Low
CUST_26852,43,34597,59,1,93,14,Home & Garden,Low
CUST_26853,61,55952,4,4,155,35,Home & Garden,High
CUST_26854,59,27602,33,4,41,75,Home & Garden,Low
CUST_26855,43,51866,48,1,112,12,Home & Garden,Low
CUST_26856,41,42446,48,1,190,22,Toys,High
CUST_26857,47,18632,62,1,39,26,Clothing,Medium
CUST_26858,27,75898,43,2,47,57,Home & Garden,Low
CUST_26859,28,17963,29,4,159,7,Toys,Medium
CUST_26860,43,70649,60,1,196,3,Home & Garden,Medium
CUST_26861,24,45590,28,4,161,78,Electronics,Low
CUST_26862,42,50027,39,3,100,20,Home & Garden,Medium
CUST_26863,36,28382,34,11,55,7,Books,High
CUST_26864,24,30198,40,1,64,16,Electronics,High
CUST_26865,35,36385,14,2,68,6,Sports,Medium
CUST_26866,50,19063,41,3,205,66,Books,High
CUST_26867,35,48417,67,8,121,1,Books,Low
CUST_26868,36,30356,45,1,114,10,Books,Medium
CUST_26869,38,15000,4,1,169,6,Clothing,High
CUST_26870,40,93309,20,11,88,35,Books,Low
CUST_26871,31,41463,28,6,31,85,Clothing,High
CUST_26872,39,42734,45,1,150,94,Toys,High
CUST_26873,22,25706,15,2,66,16,Home & Garden,Medium
CUST_26874,25,42880,59,1,130,32,Home & Garden,Medium
CUST_26875,26,52463,81,5,34,17,Books,Low
CUST_26876,40,17553,71,15,93,67,Sports,Medium
CUST_26877,36,49109,61,14,135,22,Home & Garden,Medium
CUST_26878,33,21382,67,1,135,2,Clothing,Low
CUST_26879,43,19087,76,2,69,23,Books,Low
CUST_26880,39,23382,61,1,69,76,Home & Garden,Medium
CUST_26881,31,103808,25,7,29,3,Sports,Medium
CUST_26882,22,53727,75,1,94,1,Home & Garden,High
CUST_26883,25,35996,56,5,74,75,Electronics,Medium
CUST_26884,18,85064,40,4,66,35,Books,High
CUST_26885,36,22895,59,7,79,45,Toys,Medium
CUST_26886,24,21734,42,1,60,14,Toys,Medium
CUST_26887,29,22966,40,6,48,17,Toys,Low
CUST_26888,33,92872,86,4,25,27,Books,Medium
CUST_26889,47,56067,11,27,74,36,Clothing,Medium
CUST_26890,46,24151,46,4,35,40,Clothing,Low
CUST_26891,34,25697,31,2,81,7,Clothing,High
CUST_26892,50,41838,32,6,205,2,Electronics,High
CUST_26893,18,20602,22,2,108,55,Books,Medium
CUST_26894,57,33221,46,3,633,42,Home & Garden,Medium
CUST_26895,43,22101,66,15,190,37,Books,Medium
CUST_26896,36,35083,60,5,81,16,Sports,Medium
CUST_26897,24,54599,53,1,144,21,Clothing,Low
CUST_26898,29,86809,44,1,63,73,Books,Low
CUST_26899,42,16603,33,1,23,264,Toys,Low
CUST_26900,42,49019,50,12,21,17,Sports,High
CUST_26901,43,50965,63,2,160,44,Toys,Medium
CUST_26902,26,32343,43,7,80,14,Clothing,Medium
CUST_26903,23,27003,35,9,87,23,Books,Low
CUST_26904,37,26987,81,3,90,6,Toys,Medium
CUST_26905,44,15000,29,3,30,46,Books,Medium
CUST_26906,35,53609,67,2,59,2,Toys,High
CUST_26907,52,24780,28,1,179,4,Books,Low
CUST_26908,35,15766,37,1,67,42,Books,Low
CUST_26909,34,42677,68,9,58,4,Home & Garden,Medium
CUST_26910,43,42477,55,2,61,51,Electronics,Low
CUST_26911,49,55463,42,5,36,61,Clothing,Low
CUST_26912,18,90106,81,9,103,18,Clothing,Medium
CUST_26913,21,37053,26,1,171,2,Electronics,High
CUST_26914,31,31267,60,12,141,8,Electronics,Low
CUST_26915,72,29871,74,8,50,10,Books,Low
CUST_26916,31,31346,50,2,20,81,Sports,Medium
CUST_26917,33,25112,52,5,158,33,Clothing,Medium
CUST_26918,42,29232,54,2,87,2,Electronics,High
CUST_26919,46,25318,20,5,186,35,Toys,High
CUST_26920,37,21603,36,8,66,31,Clothing,Low
CUST_26921,48,86539,72,3,57,11,Electronics,High
CUST_26922,20,72605,33,1,25,16,Sports,High
CUST_26923,25,15000,41,4,170,5,Electronics,Medium
CUST_26924,48,42570,24,10,103,51,Sports,High
CUST_26925,35,35155,35,5,294,15,Home & Garden,Low
CUST_26926,19,39044,62,26,44,42,Home & Garden,Medium
CUST_26927,19,17579,22,4,78,24,Books,High
CUST_26928,25,15000,14,7,424,46,Home & Garden,Low
CUST_26929,35,35327,69,1,41,2,Clothing,Low
CUST_26930,40,30185,50,1,128,27,Home & Garden,Medium
CUST_26931,31,27592,26,1,205,2,Toys,Low
CUST_26932,39,32746,60,1,78,12,Toys,High
CUST_26933,29,49013,27,16,118,44,Sports,Medium
CUST_26934,49,56425,45,9,393,13,Home & Garden,Low
CUST_26935,65,22235,32,1,75,49,Home & Garden,Low
CUST_26936,30,23301,13,1,123,8,Sports,Medium
CUST_26937,40,39143,71,11,144,33,Books,Medium
CUST_26938,39,66934,35,1,87,6,Clothing,High
CUST_26939,36,32633,78,6,65,13,Clothing,Medium
CUST_26940,42,39044,52,7,63,6,Electronics,Low
CUST_26941,40,18365,39,2,89,11,Clothing,Low
CUST_26942,29,15000,28,3,52,33,Electronics,High
CUST_26943,50,115454,50,1,135,40,Electronics,Low
CUST_26944,37,41714,59,6,31,13,Home & Garden,High
CUST_26945,30,21827,69,1,492,1,Home & Garden,High
CUST_26946,64,15000,61,2,112,6,Books,Low
CUST_26947,33,74823,44,3,71,58,Sports,Medium
CUST_26948,38,22649,60,7,70,15,Home & Garden,Medium
CUST_26949,37,22637,42,9,184,2,Sports,High
CUST_26950,33,25377,80,6,21,25,Electronics,Medium
CUST_26951,40,38896,43,1,66,77,Clothing,Medium
CUST_26952,24,49977,60,1,95,41,Toys,High
CUST_26953,42,31261,5,7,116,30,Books,Low
CUST_26954,18,21498,59,1,140,34,Clothing,Low
CUST_26955,19,114557,57,2,28,29,Books,Low
CUST_26956,56,28402,88,8,103,15,Electronics,High
CUST_26957,19,36510,41,2,101,34,Electronics,Medium
CUST_26958,18,17147,82,1,94,9,Clothing,Low
CUST_26959,20,48513,50,1,262,2,Toys,Medium
CUST_26960,55,62679,80,9,132,45,Home & Garden,High
CUST_26961,18,23621,56,1,68,7,Electronics,Medium
CUST_26962,23,15000,38,3,152,25,Clothing,Medium
CUST_26963,18,30004,78,1,52,35,Electronics,Medium
CUST_26964,31,93720,42,2,178,74,Clothing,Medium
CUST_26965,29,26362,42,5,93,7,Toys,Medium
CUST_26966,29,128847,55,19,114,19,Sports,Low
CUST_26967,57,27437,50,6,18,42,Home & Garden,Low
CUST_26968,20,15000,61,19,58,85,Sports,Medium
CUST_26969,33,28141,55,3,300,12,Home & Garden,Medium
CUST_26970,39,15000,61,5,87,15,Books,Medium
CUST_26971,23,25346,61,3,175,6,Toys,Medium
CUST_26972,40,43962,25,1,171,20,Books,Low
CUST_26973,30,28783,10,5,230,46,Sports,Low
CUST_26974,39,62978,55,12,187,2,Clothing,Medium
CUST_26975,33,27777,36,6,79,19,Home & Garden,Medium
CUST_26976,18,17225,33,3,110,45,Books,Medium
CUST_26977,50,39100,44,11,54,20,Home & Garden,High
CUST_26978,59,33718,55,10,87,6,Toys,High
CUST_26979,32,35889,47,7,25,4,Toys,High
CUST_26980,24,19212,64,5,28,38,Sports,Medium
CUST_26981,53,41518,31,10,59,53,Electronics,Low
CUST_26982,57,72724,86,2,100,10,Books,Low
CUST_26983,32,18825,68,1,96,27,Sports,High
CUST_26984,32,15000,43,1,75,27,Electronics,Medium
CUST_26985,34,16779,90,8,29,33,Books,High
CUST_26986,18,35798,3,1,47,14,Books,Medium
CUST_26987,31,16255,70,8,147,115,Clothing,High
CUST_26988,55,42754,50,3,282,59,Electronics,Low
CUST_26989,32,43404,74,3,83,3,Home & Garden,Medium
CUST_26990,22,43638,40,1,30,4,Toys,Medium
CUST_26991,40,132522,27,3,372,33,Home & Garden,Low
CUST_26992,26,15000,54,1,57,13,Books,Medium
CUST_26993,34,15464,40,10,150,52,Home & Garden,High
CUST_26994,19,68822,55,1,104,30,Clothing,High
CUST_26995,22,47396,57,1,130,27,Home & Garden,Low
CUST_26996,43,64463,18,2,59,1,Toys,High
CUST_26997,36,15000,68,1,71,8,Home & Garden,High
CUST_26998,25,18399,1,1,95,54,Sports,Medium
CUST_26999,36,59240,100,5,45,20,Sports,Medium
CUST_27000,27,33404,55,16,157,3,Clothing,Low
CUST_27001,25,70059,35,10,96,11,Electronics,Medium
CUST_27002,48,29482,17,1,165,12,Electronics,Low
CUST_27003,44,32662,61,8,79,48,Clothing,Low
CUST_27004,34,114140,57,2,115,10,Books,High
CUST_27005,36,21583,48,9,79,17,Books,Medium
CUST_27006,34,52593,42,7,78,30,Home & Garden,Medium
CUST_27007,40,16585,63,23,33,17,Electronics,High
CUST_27008,25,23551,4,2,151,23,Clothing,Medium
CUST_27009,45,52506,23,3,82,29,Home & Garden,Medium
CUST_27010,39,17901,61,14,225,25,Clothing,Medium
CUST_27011,31,56287,40,8,138,42,Clothing,Medium
CUST_27012,29,32521,64,11,41,94,Sports,Medium
CUST_27013,45,22299,29,4,30,8,Clothing,Low
CUST_27014,33,34421,47,1,151,38,Toys,High
CUST_27015,26,27094,39,2,100,5,Toys,Low
CUST_27016,30,25444,82,1,100,4,Clothing,High
CUST_27017,44,28356,42,2,427,52,Electronics,High
CUST_27018,18,18099,71,1,137,26,Clothing,High
CUST_27019,30,15044,55,14,180,62,Clothing,Medium
CUST_27020,47,15000,31,1,128,22,Home & Garden,High
CUST_27021,32,46710,57,4,161,38,Sports,Medium
CUST_27022,38,45077,55,1,52,45,Home & Garden,Low
CUST_27023,48,24420,22,2,60,15,Clothing,Low
CUST_27024,45,34038,42,16,314,24,Home & Garden,Low
CUST_27025,29,72593,50,9,76,29,Sports,High
CUST_27026,33,26553,79,5,230,37,Clothing,Medium
CUST_27027,45,31774,66,7,61,28,Toys,Low
CUST_27028,46,95730,41,4,60,19,Electronics,Medium
CUST_27029,33,44089,19,1,217,7,Electronics,Low
CUST_27030,34,57109,74,4,61,49,Home & Garden,Medium
CUST_27031,38,51793,61,2,67,15,Clothing,Low
CUST_27032,51,46756,18,6,71,59,Toys,Medium
CUST_27033,47,25267,21,1,119,1,Sports,Medium
CUST_27034,43,22322,35,2,63,3,Toys,Low
CUST_27035,22,50877,79,1,104,13,Books,Low
CUST_27036,31,47178,32,10,159,4,Sports,High
CUST_27037,32,40782,34,3,107,83,Books,Low
CUST_27038,52,42020,1,3,81,22,Toys,Medium
CUST_27039,32,24682,46,6,538,1,Toys,Medium
CUST_27040,50,20152,91,2,264,10,Toys,Low
CUST_27041,28,25170,66,3,115,33,Toys,High
CUST_27042,29,32035,58,1,14,52,Sports,Low
CUST_27043,40,26972,38,4,157,11,Books,Low
CUST_27044,53,79535,18,22,78,99,Electronics,Medium
CUST_27045,32,75951,65,1,57,14,Electronics,High
CUST_27046,18,55617,45,3,109,26,Books,Medium
CUST_27047,18,66856,59,20,108,1,Toys,Low
CUST_27048,38,19015,11,3,137,46,Home & Garden,High
CUST_27049,18,51995,61,4,123,50,Toys,Medium
CUST_27050,24,35675,89,2,305,40,Toys,Medium
CUST_27051,35,28844,34,5,90,33,Clothing,High
CUST_27052,18,31528,1,5,303,2,Books,Low
CUST_27053,30,31725,74,1,194,15,Home & Garden,Medium
CUST_27054,21,30045,1,6,176,22,Sports,Low
CUST_27055,18,26698,75,8,146,7,Books,Medium
CUST_27056,25,18577,48,10,201,75,Electronics,High
CUST_27057,22,16546,100,1,68,79,Clothing,Low
CUST_27058,40,44393,22,8,103,55,Toys,Low
CUST_27059,49,15000,57,10,33,55,Electronics,Low
CUST_27060,30,96057,12,7,287,1,Toys,High
CUST_27061,27,26613,79,4,120,40,Toys,Medium
CUST_27062,30,15000,63,1,466,2,Sports,Medium
CUST_27063,21,47149,58,11,180,19,Sports,Low
CUST_27064,19,33939,69,2,90,5,Home & Garden,High
CUST_27065,18,22609,19,1,131,8,Electronics,Low
CUST_27066,19,27252,61,16,112,41,Sports,Medium
CUST_27067,54,34733,88,8,193,15,Home & Garden,Low
CUST_27068,26,62448,25,29,44,20,Clothing,Low
CUST_27069,18,15000,70,1,83,1,Electronics,Low
CUST_27070,27,42584,64,6,87,61,Home & Garden,Medium
CUST_27071,18,82690,36,27,80,5,Clothing,Low
CUST_27072,35,24163,49,3,103,7,Home & Garden,High
CUST_27073,34,52788,100,7,260,10,Electronics,High
CUST_27074,35,50801,59,6,24,1,Clothing,High
CUST_27075,34,93029,91,1,36,12,Clothing,Low
CUST_27076,30,40837,46,10,160,8,Books,Medium
CUST_27077,18,51624,61,7,58,37,Home & Garden,Medium
CUST_27078,34,61860,43,1,28,12,Electronics,Medium
CUST_27079,47,49445,58,3,62,9,Clothing,High
CUST_27080,56,23238,33,5,237,4,Clothing,High
CUST_27081,32,25227,19,2,62,9,Books,Low
CUST_27082,33,41509,39,2,73,4,Books,Medium
CUST_27083,41,56036,87,1,28,24,Home & Garden,Low
CUST_27084,52,43004,8,13,131,41,Sports,Low
CUST_27085,29,21630,53,9,75,14,Sports,High
CUST_27086,43,32123,47,4,88,17,Home & Garden,Medium
CUST_27087,25,18150,52,9,150,23,Clothing,High
CUST_27088,38,48725,31,8,59,39,Sports,Medium
CUST_27089,46,97706,72,1,154,40,Home & Garden,Medium
CUST_27090,19,47259,48,4,271,19,Toys,Medium
CUST_27091,28,15000,94,21,97,69,Clothing,Low
CUST_27092,46,38274,27,7,104,12,Clothing,Low
CUST_27093,42,36051,66,1,229,3,Clothing,High
CUST_27094,47,27854,50,5,112,35,Clothing,Low
CUST_27095,45,15000,41,2,49,48,Books,Low
CUST_27096,30,46132,21,7,219,3,Clothing,Low
CUST_27097,61,58324,93,1,141,26,Books,Medium
CUST_27098,36,23341,34,8,27,2,Clothing,High
CUST_27099,18,23228,61,12,249,6,Electronics,Low
CUST_27100,31,30985,37,4,97,146,Clothing,High
CUST_27101,29,86800,73,1,57,4,Electronics,Low
CUST_27102,44,31516,30,7,31,3,Clothing,High
CUST_27103,29,24762,83,16,110,57,Home & Garden,Low
CUST_27104,48,29741,30,4,116,2,Sports,High
CUST_27105,41,48507,54,7,86,94,Books,Low
CUST_27106,22,15000,52,2,65,13,Electronics,High
CUST_27107,33,32340,43,3,52,4,Clothing,Medium
CUST_27108,25,30518,31,1,314,13,Clothing,Low
CUST_27109,37,34404,43,1,115,6,Electronics,Medium
CUST_27110,25,25646,54,17,119,3,Clothing,Medium
CUST_27111,35,18667,28,17,304,27,Electronics,Medium
CUST_27112,31,57880,33,15,113,53,Clothing,Low
CUST_27113,33,15000,26,10,48,10,Clothing,Medium
CUST_27114,59,79409,50,3,93,7,Home & Garden,Low
CUST_27115,30,43213,92,2,139,75,Sports,High
CUST_27116,18,51052,52,5,284,41,Sports,Low
CUST_27117,47,37480,29,1,39,15,Sports,Low
CUST_27118,47,65457,49,12,82,33,Electronics,Medium
CUST_27119,18,47483,64,1,82,23,Toys,Low
CUST_27120,26,69729,57,17,179,30,Toys,Medium
CUST_27121,40,55436,64,1,131,1,Electronics,High
CUST_27122,41,63508,18,7,144,29,Toys,Low
CUST_27123,34,25402,62,3,25,60,Sports,High
CUST_27124,35,30021,60,5,54,1,Sports,Medium
CUST_27125,23,36608,31,3,118,91,Home & Garden,Medium
CUST_27126,18,36378,95,1,126,65,Electronics,Medium
CUST_27127,59,48418,14,5,98,41,Sports,Medium
CUST_27128,23,24963,79,7,259,21,Sports,Medium
CUST_27129,37,36202,41,4,117,34,Clothing,Medium
CUST_27130,33,49689,45,1,31,3,Sports,Low
CUST_27131,45,15000,57,1,113,67,Books,High
CUST_27132,36,61596,15,1,57,8,Books,Low
CUST_27133,36,100961,100,1,117,32,Home & Garden,Medium
CUST_27134,18,22978,54,1,25,12,Home & Garden,Low
CUST_27135,24,76102,22,1,49,19,Clothing,High
CUST_27136,43,40672,43,1,239,146,Toys,High
CUST_27137,42,23324,48,17,140,29,Electronics,Low
CUST_27138,23,54933,53,10,238,29,Clothing,Medium
CUST_27139,18,95781,33,4,79,53,Home & Garden,Low
CUST_27140,36,29686,73,24,239,19,Toys,High
CUST_27141,18,21308,74,4,57,35,Home & Garden,High
CUST_27142,21,15000,89,1,115,24,Clothing,Medium
CUST_27143,56,33780,57,5,112,22,Electronics,Medium
CUST_27144,52,39404,73,1,262,22,Electronics,High
CUST_27145,40,89960,84,2,17,29,Clothing,Medium
CUST_27146,38,92065,13,9,113,10,Clothing,Medium
CUST_27147,18,26067,95,2,193,93,Toys,Medium
CUST_27148,26,54383,65,9,43,6,Books,High
CUST_27149,31,20425,36,9,63,64,Books,Low
CUST_27150,26,37664,46,1,31,11,Home & Garden,High
CUST_27151,30,34030,40,10,126,5,Sports,Medium
CUST_27152,50,23433,25,3,66,19,Clothing,High
CUST_27153,28,34194,77,14,70,77,Clothing,High
CUST_27154,30,55356,90,3,230,1,Electronics,High
CUST_27155,43,62830,9,2,105,42,Clothing,Low
CUST_27156,18,33776,86,3,24,1,Home & Garden,Medium
CUST_27157,24,34768,49,6,109,62,Toys,Low
CUST_27158,26,15000,61,1,45,105,Clothing,Medium
CUST_27159,35,41644,28,4,46,14,Electronics,Medium
CUST_27160,30,31801,48,12,39,4,Clothing,Medium
CUST_27161,31,34710,78,4,95,98,Books,Medium
CUST_27162,27,28546,24,1,59,1,Home & Garden,High
CUST_27163,22,22596,63,1,64,9,Sports,Low
CUST_27164,42,23465,70,1,137,18,Electronics,Low
CUST_27165,30,25891,40,2,194,32,Books,High
CUST_27166,42,18706,27,1,32,14,Toys,Medium
CUST_27167,21,42012,46,1,14,19,Electronics,Low
CUST_27168,27,48061,85,18,111,2,Electronics,High
CUST_27169,32,33898,64,1,26,51,Sports,Medium
CUST_27170,33,39670,73,6,34,26,Toys,Medium
CUST_27171,44,32378,9,11,63,4,Clothing,Low
CUST_27172,29,64289,41,1,159,77,Clothing,Low
CUST_27173,43,37310,45,15,215,60,Toys,High
CUST_27174,39,41723,25,3,58,53,Clothing,Medium
CUST_27175,33,54273,39,1,52,4,Home & Garden,Medium
CUST_27176,23,35884,54,1,41,17,Electronics,High
CUST_27177,44,72879,33,19,89,1,Home & Garden,Low
CUST_27178,23,26047,41,1,75,79,Electronics,Medium
CUST_27179,34,86079,68,6,48,9,Sports,Medium
CUST_27180,34,32913,37,1,231,37,Toys,Medium
CUST_27181,32,26204,69,3,12,5,Sports,Low
CUST_27182,30,16574,44,2,62,15,Home & Garden,Medium
CUST_27183,25,56149,34,5,206,8,Toys,Low
CUST_27184,18,30250,77,1,46,1,Books,Low
CUST_27185,51,39018,52,1,298,26,Sports,Medium
CUST_27186,29,41382,1,2,65,18,Toys,High
CUST_27187,33,28457,8,3,135,16,Electronics,Medium
CUST_27188,33,62112,33,2,115,10,Sports,Medium
CUST_27189,48,45589,40,3,117,23,Toys,Medium
CUST_27190,58,23722,55,1,104,18,Toys,Medium
CUST_27191,36,18544,52,1,34,23,Toys,High
CUST_27192,33,53670,30,3,96,39,Sports,Medium
CUST_27193,21,32191,48,1,175,1,Home & Garden,Low
CUST_27194,18,51480,42,24,235,5,Home & Garden,Medium
CUST_27195,18,32054,38,2,131,4,Sports,Medium
CUST_27196,25,40379,37,3,14,23,Electronics,Medium
CUST_27197,18,54323,100,3,61,14,Books,Low
CUST_27198,47,17143,25,8,63,2,Books,Medium
CUST_27199,40,84376,29,1,23,4,Clothing,High
CUST_27200,31,43818,45,2,114,20,Home & Garden,High
CUST_27201,48,15000,78,2,128,35,Electronics,Medium
CUST_27202,22,71257,47,2,176,28,Sports,Low
CUST_27203,25,59535,54,1,66,7,Home & Garden,Medium
CUST_27204,18,33025,90,3,83,34,Toys,Low
CUST_27205,44,72975,56,6,119,32,Books,Medium
CUST_27206,25,26386,29,11,59,24,Clothing,Medium
CUST_27207,35,34026,76,4,20,57,Books,High
CUST_27208,47,117268,50,10,64,11,Sports,Low
CUST_27209,51,47119,43,5,41,29,Clothing,High
CUST_27210,34,62439,28,8,95,31,Toys,High
CUST_27211,39,54634,51,1,180,14,Sports,Low
CUST_27212,24,18162,31,5,29,19,Toys,Medium
CUST_27213,55,42172,48,1,45,18,Clothing,Low
CUST_27214,33,40278,43,3,208,1,Home & Garden,High
CUST_27215,35,65703,72,1,131,12,Books,Medium
CUST_27216,30,76915,21,6,141,9,Electronics,High
CUST_27217,49,69209,32,1,113,22,Clothing,Medium
CUST_27218,37,28665,61,1,100,78,Clothing,Low
CUST_27219,44,17702,38,5,58,75,Home & Garden,Low
CUST_27220,39,46623,32,1,49,5,Books,Low
CUST_27221,32,34740,51,1,80,40,Electronics,High
CUST_27222,46,21463,42,25,478,16,Books,High
CUST_27223,39,25638,20,6,66,4,Toys,High
CUST_27224,23,35260,4,3,41,63,Home & Garden,High
CUST_27225,23,41319,78,5,272,103,Sports,High
CUST_27226,36,27501,62,16,96,3,Sports,Medium
CUST_27227,45,36027,80,2,156,5,Books,High
CUST_27228,54,35015,17,1,98,1,Home & Garden,Medium
CUST_27229,18,41665,91,11,143,24,Toys,High
CUST_27230,35,22293,47,8,516,4,Home & Garden,High
CUST_27231,40,25615,12,3,35,46,Books,Medium
CUST_27232,38,71274,64,1,212,7,Toys,Medium
CUST_27233,47,31903,35,5,46,19,Toys,High
CUST_27234,42,46084,79,13,164,29,Clothing,High
CUST_27235,23,19751,26,1,37,7,Clothing,Medium
CUST_27236,22,65766,69,20,112,33,Sports,Medium
CUST_27237,38,64588,17,1,127,24,Clothing,Low
CUST_27238,46,42169,44,2,60,21,Toys,Low
CUST_27239,36,26715,65,6,57,100,Clothing,High
CUST_27240,18,17709,76,1,199,6,Sports,High
CUST_27241,22,113228,3,4,55,27,Books,Medium
CUST_27242,43,29651,57,11,40,26,Electronics,High
CUST_27243,30,17732,68,1,56,47,Clothing,Low
CUST_27244,36,26947,38,1,165,33,Electronics,High
CUST_27245,47,44340,39,19,102,9,Clothing,Medium
CUST_27246,20,19463,1,1,369,64,Electronics,Medium
CUST_27247,30,27032,54,1,74,39,Electronics,Low
CUST_27248,28,17668,46,1,91,33,Electronics,Medium
CUST_27249,39,74727,36,7,48,21,Electronics,Medium
CUST_27250,44,34841,39,8,28,1,Books,Low
CUST_27251,18,17567,30,9,69,23,Sports,Medium
CUST_27252,34,23154,56,1,27,4,Books,Low
CUST_27253,45,26302,50,2,94,8,Electronics,High
CUST_27254,18,36736,57,1,55,89,Clothing,High
CUST_27255,34,23022,51,1,89,34,Toys,Medium
CUST_27256,20,30255,64,1,170,29,Home & Garden,Medium
CUST_27257,27,26405,77,2,43,16,Toys,High
CUST_27258,18,17706,29,13,182,21,Books,Medium
CUST_27259,51,22981,30,10,115,1,Sports,Medium
CUST_27260,30,24691,42,1,81,27,Toys,Low
CUST_27261,25,19738,35,4,83,15,Books,Low
CUST_27262,38,17645,76,8,234,62,Electronics,Medium
CUST_27263,22,26968,52,1,25,22,Toys,Low
CUST_27264,21,55955,34,5,90,84,Electronics,Low
CUST_27265,53,33726,51,6,153,9,Sports,Low
CUST_27266,56,15000,47,8,113,19,Electronics,Medium
CUST_27267,27,60177,55,5,60,52,Sports,High
CUST_27268,47,25680,48,5,426,32,Home & Garden,Medium
CUST_27269,39,74531,50,16,129,22,Toys,Low
CUST_27270,18,54359,68,4,80,43,Electronics,Medium
CUST_27271,23,31153,33,8,91,18,Toys,High
CUST_27272,53,32941,43,4,24,21,Clothing,High
CUST_27273,18,20528,64,2,115,12,Books,Low
CUST_27274,62,50299,60,4,83,69,Clothing,High
CUST_27275,28,81493,26,21,121,11,Home & Garden,Medium
CUST_27276,53,25248,31,2,36,41,Electronics,Medium
CUST_27277,31,26863,23,2,19,28,Books,Medium
CUST_27278,44,97420,43,6,61,34,Books,Medium
CUST_27279,51,37917,67,2,214,43,Books,High
CUST_27280,51,16949,60,3,107,7,Home & Garden,Low
CUST_27281,27,18362,47,4,111,33,Toys,High
CUST_27282,24,85147,16,6,28,31,Home & Garden,Low
CUST_27283,34,46020,72,7,101,9,Clothing,High
